"provider","provider_cc","provider_name","provider_type","customer","customer_cc","customer_region","customer_name","customer_type","type"
37273,"UG","BCS","Transit/Access",37122,"UG","Eastern Africa","SMILE-UG","Transit/Access",-1
37273,"UG","BCS","Transit/Access",37156,"KE","Eastern Africa","XTRANET","Transit/Access",-1
37273,"UG","BCS","Transit/Access",37228,"RW","Eastern Africa","Olleh-Rwanda-Networks","Content",-1
37273,"UG","BCS","Transit/Access",37354,"KE","Eastern Africa","SAWASAWA","Content",-1
37273,"UG","BCS","Transit/Access",327727,"UG","Eastern Africa","C-SQUARED","Transit/Access",-1
37273,"UG","BCS","Transit/Access",327799,"BI","Eastern Africa","VIETTEL-BURUNDI","Transit/Access",-1
37282,"NG","MAINONE","Transit/Access",15825,"GH","Western Africa","GDC-ASN","Transit/Access",-1
37282,"NG","MAINONE","Transit/Access",30984,"NG","Western Africa","Mainone-AS","Transit/Access",-1
37282,"NG","MAINONE","Transit/Access",30997,"GH","Western Africa","GIXA-AS","Transit/Access",-1
37282,"NG","MAINONE","Transit/Access",33786,"GH","Western Africa","KNet","Transit/Access",-1
37282,"NG","MAINONE","Transit/Access",36932,"NG","Western Africa","IXPN-AS","Transit/Access",-1
37282,"NG","MAINONE","Transit/Access",36938,"NG","Western Africa","NIRA","Transit/Access",-1
37282,"NG","MAINONE","Transit/Access",36970,"NG","Western Africa","interswitch","Content",-1
37282,"NG","MAINONE","Transit/Access",36979,"NG","Western Africa","FBN-AS","Enterprise",-1
37282,"NG","MAINONE","Transit/Access",37001,"NG","Western Africa","GTB-AS","Transit/Access",-1
37282,"NG","MAINONE","Transit/Access",37005,"NG","Western Africa","ACCESSBK-AS","Enterprise",-1
37282,"NG","MAINONE","Transit/Access",37018,"NG","Western Africa","GALAXYBB-AS","Content",-1
37282,"NG","MAINONE","Transit/Access",37025,"NG","Western Africa","BANKPHB","Content",-1
37282,"NG","MAINONE","Transit/Access",37030,"GH","Western Africa","TIGO-AS","Transit/Access",-1
37282,"NG","MAINONE","Transit/Access",37056,"NG","Western Africa","ZENITH-BANK","Enterprise",-1
37282,"NG","MAINONE","Transit/Access",37058,"NG","Western Africa","SKYE-BANK","Transit/Access",-1
37282,"NG","MAINONE","Transit/Access",37088,"NG","Western Africa","VDT-AS","Transit/Access",-1
37282,"NG","MAINONE","Transit/Access",37104,"NG","Western Africa","stanbic-as","Transit/Access",-1
37282,"NG","MAINONE","Transit/Access",37144,"NG","Western Africa","VALUCARD-NG","Enterprise",-1
37282,"NG","MAINONE","Transit/Access",37170,"NG","Western Africa","UNILAG","Transit/Access",-1
37282,"NG","MAINONE","Transit/Access",37194,"NG","Western Africa","VOIX-NETWORKS","Transit/Access",-1
37282,"NG","MAINONE","Transit/Access",37207,"NG","Western Africa","NNPC","Enterprise",-1
37282,"NG","MAINONE","Transit/Access",37222,"NG","Western Africa","INTERCONNECT-NG","Transit/Access",-1
37282,"NG","MAINONE","Transit/Access",37269,"NG","Western Africa","ICSL","Transit/Access",-1
37282,"NG","MAINONE","Transit/Access",37296,"NG","Western Africa","AFCOMSAT","Transit/Access",-1
37282,"NG","MAINONE","Transit/Access",37297,"NG","Western Africa","OAU-Ife","Transit/Access",-1
37282,"NG","MAINONE","Transit/Access",37304,"GH","Western Africa","Tullow","Enterprise",-1
37282,"NG","MAINONE","Transit/Access",37313,"GH","Western Africa","GGoC1-AS","Transit/Access",-1
37282,"NG","MAINONE","Transit/Access",37328,"NG","Western Africa","WEMABANK","Enterprise",-1
37282,"NG","MAINONE","Transit/Access",37340,"NG","Western Africa","Spectranet","Transit/Access",-1
37282,"NG","MAINONE","Transit/Access",37347,"NG","Western Africa","NGCOM","Transit/Access",-1
37282,"NG","MAINONE","Transit/Access",37373,"GH","Western Africa","AUC-ASN","Transit/Access",-1
37282,"NG","MAINONE","Transit/Access",37398,"NG","Western Africa","junisat","Transit/Access",-1
37282,"NG","MAINONE","Transit/Access",37407,"NG","Western Africa","LEVANT-NG","Enterprise",-1
37282,"NG","MAINONE","Transit/Access",37445,"NG","Western Africa","ETRANZACT","Transit/Access",-1
37282,"NG","MAINONE","Transit/Access",37452,"NG","Western Africa","CB-Nigeria","Content",-1
37282,"NG","MAINONE","Transit/Access",37472,"NG","Western Africa","NIGCOMSAT","Transit/Access",-1
37282,"NG","MAINONE","Transit/Access",37506,"NG","Western Africa","Zinox","Transit/Access",-1
37282,"NG","MAINONE","Transit/Access",37528,"NG","Western Africa","AISA","Transit/Access",-1
37282,"NG","MAINONE","Transit/Access",37534,"GH","Western Africa","GH-GTBank","Enterprise",-1
37282,"NG","MAINONE","Transit/Access",37555,"NG","Western Africa","FBNC","Transit/Access",-1
37282,"NG","MAINONE","Transit/Access",37565,"NG","Western Africa","NSE-AS","Transit/Access",-1
37282,"NG","MAINONE","Transit/Access",37567,"NG","Western Africa","NIBSS","Enterprise",-1
37282,"NG","MAINONE","Transit/Access",37577,"BF","Western Africa","Orange-BF","Transit/Access",-1
37282,"NG","MAINONE","Transit/Access",37587,"NG","Western Africa","UBNAS","Transit/Access",-1
37282,"NG","MAINONE","Transit/Access",37588,"NG","Western Africa","Stratus","Transit/Access",-1
37282,"NG","MAINONE","Transit/Access",37591,"NG","Western Africa","HBNAS","Transit/Access",-1
37282,"NG","MAINONE","Transit/Access",37605,"NG","Western Africa","GTNL1-AS","Transit/Access",-1
37282,"NG","MAINONE","Transit/Access",37660,"NG","Western Africa","Premierlotto-AS","Enterprise",-1
37282,"NG","MAINONE","Transit/Access",37682,"NG","Western Africa","TIZETI-AS","Transit/Access",-1
37282,"NG","MAINONE","Transit/Access",37688,"NG","Western Africa","BCNL1-AS","Transit/Access",-1
37282,"NG","MAINONE","Transit/Access",37690,"GH","Western Africa","BLUTELECOM-AS","Transit/Access",-1
37282,"NG","MAINONE","Transit/Access",37714,"NG","Western Africa","BITFLUX","Transit/Access",-1
37282,"NG","MAINONE","Transit/Access",327727,"UG","Eastern Africa","C-SQUARED","Transit/Access",-1
37282,"NG","MAINONE","Transit/Access",327729,"NG","Western Africa","BABCOCK-UNIV","Enterprise",-1
37282,"NG","MAINONE","Transit/Access",327784,"NG","Western Africa","FIDELITY-BANK","Enterprise",-1
37282,"NG","MAINONE","Transit/Access",327803,"NG","Western Africa","COSCHARIS-TECHNOLOGIES","Transit/Access",-1
37282,"NG","MAINONE","Transit/Access",327823,"NG","Western Africa","Crown-Interactive","Transit/Access",-1
37282,"NG","MAINONE","Transit/Access",327843,"NG","Western Africa","PAN-ATLANTIC-UNIVERSITY","Enterprise",-1
37282,"NG","MAINONE","Transit/Access",327845,"GH","Western Africa","Sage-Petroleum","Enterprise",-1
37282,"NG","MAINONE","Transit/Access",327869,"NG","Western Africa","WADE-MULTI-TRADING","Enterprise",-1
37282,"NG","MAINONE","Transit/Access",327886,"GH","Western Africa","Central-University-AS","Transit/Access",-1
37282,"NG","MAINONE","Transit/Access",327898,"NG","Western Africa","CBC-EMEA","Transit/Access",-1
37282,"NG","MAINONE","Transit/Access",327924,"NG","Western Africa","EXCELSIMO-NETWORKS","Transit/Access",-1
37282,"NG","MAINONE","Transit/Access",327953,"NG","Western Africa","ABUJA-ELECTRIC","Transit/Access",-1
37282,"NG","MAINONE","Transit/Access",327985,"NG","Western Africa","IDS-AFRICA","Transit/Access",-1
37282,"NG","MAINONE","Transit/Access",328043,"ZA","Southern Africa","Clickatell-AS","Enterprise",-1
37282,"NG","MAINONE","Transit/Access",328053,"NG","Western Africa","Sterling-Bank-AS","Enterprise",-1
37282,"NG","MAINONE","Transit/Access",328080,"NG","Western Africa","Inview-Tech-AS","Enterprise",-1
37282,"NG","MAINONE","Transit/Access",328175,"NG","Western Africa","Xpress-Payment","Enterprise",-1
37282,"NG","MAINONE","Transit/Access",328189,"NG","Western Africa","ECOBANK-NIGERIA","Transit/Access",-1
37282,"NG","MAINONE","Transit/Access",328212,"GH","Western Africa","The-University-Of-Cape-Coast-AS","Enterprise",-1
37282,"NG","MAINONE","Transit/Access",328221,"NG","Western Africa","CORALPAY","Enterprise",-1
37282,"NG","MAINONE","Transit/Access",328240,"NG","Western Africa","DANGOTE-AS","Enterprise",-1
37282,"NG","MAINONE","Transit/Access",328252,"GH","Western Africa","Ecobank-Group","Transit/Access",-1
37282,"NG","MAINONE","Transit/Access",328261,"GH","Western Africa","E-CONNECTA-LIMITED","Transit/Access",-1
37282,"NG","MAINONE","Transit/Access",328264,"GH","Western Africa","UPSA-AS","Enterprise",-1
37282,"NG","MAINONE","Transit/Access",328305,"NG","Western Africa","Yappingo-AS","Transit/Access",-1
37282,"NG","MAINONE","Transit/Access",328324,"NG","Western Africa","FederalUniversity-AS","Enterprise",-1
37282,"NG","MAINONE","Transit/Access",328332,"NG","Western Africa","FEAP-AS","Enterprise",-1
37282,"NG","MAINONE","Transit/Access",328357,"NG","Western Africa","Castelnet-AS","Transit/Access",-1
37282,"NG","MAINONE","Transit/Access",328367,"GH","Western Africa","USEmbassy-Ghana-AS","Transit/Access",-1
37282,"NG","MAINONE","Transit/Access",328372,"GH","Western Africa","Etranzact-AS","Transit/Access",-1
37282,"NG","MAINONE","Transit/Access",328401,"NG","Western Africa","SoftAlliance-AS","Enterprise",-1
37282,"NG","MAINONE","Transit/Access",328447,"NG","Western Africa","EKO-Electricity-AS","Enterprise",-1
37287,"ZM","ZAIN-ZAMBIA","Transit/Access",37020,"CD","Middle Africa","CELTEL-DRC","Transit/Access",-1
37287,"ZM","ZAIN-ZAMBIA","Transit/Access",37440,"MW","Eastern Africa","Airtel-MW","Transit/Access",-1
37288,"SN","WACREN","Transit/Access",327992,"GH","Western Africa","GHANAIAN-ACADEMIC-AND-RESEARCH-NETWORK","Transit/Access",-1
37294,"MW","TNM","Transit/Access",36913,"MW","Eastern Africa","TELEKOM-NETWORKS-MALAWI","Transit/Access",-1
37305,"KE","FON","Transit/Access",37019,"KE","Eastern Africa","IAL","Transit/Access",-1
37305,"KE","FON","Transit/Access",327753,"KE","Eastern Africa","CHASE-BANK-KENYA","Transit/Access",-1
37305,"KE","FON","Transit/Access",328093,"KE","Eastern Africa","Kenya-Commercial-Bank-AS","Transit/Access",-1
37314,"ZA","Syrex-Pty-Ltd","Transit/Access",37316,"ZA","Southern Africa","DTASN","Enterprise",-1
37314,"ZA","Syrex-Pty-Ltd","Transit/Access",328074,"ZA","Southern Africa","KLIQ-ltd-AS","Transit/Access",-1
37314,"ZA","Syrex-Pty-Ltd","Transit/Access",328086,"ZA","Southern Africa","WiseTech-Global-AS","Enterprise",-1
37314,"ZA","Syrex-Pty-Ltd","Transit/Access",328164,"ZA","Southern Africa","Net-Hog-AS","Transit/Access",-1
37315,"ZA","CipherWave","Transit/Access",36898,"ZA","Southern Africa","Currant","Transit/Access",-1
37322,"CG","GVA-CONGO","Transit/Access",37281,"CG","Middle Africa","GVA-CONGO","Transit/Access",-1
37336,"BI","UCOM-WIC","Transit/Access",327734,"BI","Eastern Africa","ECONET","Transit/Access",-1
37350,"GH","IS-GHANA","Transit/Access",30997,"GH","Western Africa","GIXA-AS","Transit/Access",-1
37350,"GH","IS-GHANA","Transit/Access",33786,"GH","Western Africa","KNet","Transit/Access",-1
37350,"GH","IS-GHANA","Transit/Access",37161,"GH","Western Africa","IBURST-GH","Transit/Access",-1
37350,"GH","IS-GHANA","Transit/Access",37162,"GH","Western Africa","GCNET-AS","Enterprise",-1
37350,"GH","IS-GHANA","Transit/Access",37212,"GH","Western Africa","ZENITH-BANK-GH","Enterprise",-1
37350,"GH","IS-GHANA","Transit/Access",37320,"GH","Western Africa","NLA-AS","Transit/Access",-1
37350,"GH","IS-GHANA","Transit/Access",328182,"GH","Western Africa","Digital-Arena","Transit/Access",-1
37350,"GH","IS-GHANA","Transit/Access",328303,"GH","Western Africa","INETCOM-AS","Transit/Access",-1
37350,"GH","IS-GHANA","Transit/Access",328494,"GH","Western Africa","WirelessPlus-3D","Transit/Access",-1
37353,"ZA","MacroLAN","Transit/Access",36898,"ZA","Southern Africa","Currant","Transit/Access",-1
37353,"ZA","MacroLAN","Transit/Access",37628,"ZA","Southern Africa","KAB-Tech-AS","Transit/Access",-1
37353,"ZA","MacroLAN","Transit/Access",328170,"ZA","Southern Africa","DataKeepers","Enterprise",-1
37353,"ZA","MacroLAN","Transit/Access",328278,"ZA","Southern Africa","WiberSolutions-AS","Transit/Access",-1
37353,"ZA","MacroLAN","Transit/Access",328473,"ZA","Southern Africa","Be-Broadband-AS","Transit/Access",-1
37356,"ZA","O-Tel","Transit/Access",37527,"ZA","Southern Africa","JIREH-Technologies","Transit/Access",-1
37358,"ZA","BITCO","Transit/Access",37546,"ZA","Southern Africa","MIA-TELECOMs","Transit/Access",-1
37358,"ZA","BITCO","Transit/Access",327872,"ZA","Southern Africa","IBITS-Internet","Transit/Access",-1
37358,"ZA","BITCO","Transit/Access",327939,"ZA","Southern Africa","CLAROTECH","Transit/Access",-1
37358,"ZA","BITCO","Transit/Access",327962,"ZA","Southern Africa","PacketSky","Transit/Access",-1
37358,"ZA","BITCO","Transit/Access",327984,"ZA","Southern Africa","Skyfi-Internet-Solutions","Transit/Access",-1
37358,"ZA","BITCO","Transit/Access",328356,"ZA","Southern Africa","Intelys-AS","Transit/Access",-1
37358,"ZA","BITCO","Transit/Access",328487,"ZA","Southern Africa","Bitco-Home-AS","Transit/Access",-1
37371,"SO","HORMUUD","Transit/Access",37326,"SO","Eastern Africa","GICO","Transit/Access",-1
37374,"ZM","Liquid-zambia","Transit/Access",37154,"ZM","Eastern Africa","ZAMTEL","Transit/Access",-1
37374,"ZM","Liquid-zambia","Transit/Access",37185,"ZM","Eastern Africa","ISAT-Africa-Zambia","Transit/Access",-1
37374,"ZM","Liquid-zambia","Transit/Access",37214,"ZM","Eastern Africa","MICROLINK","Transit/Access",-1
37379,"ZA","IWAYAFRICA-ZAMBIA","Transit/Access",37569,"ZM","Eastern Africa","Roke_Zambia_ASN","Transit/Access",-1
37381,"CI","VIPNET","Transit/Access",327746,"CI","Western Africa","NSIA","Content",-1
37381,"CI","VIPNET","Transit/Access",327773,"CI","Western Africa","WEBB-FONTAINE","Enterprise",-1
37390,"GA","iPi9","Transit/Access",37169,"GA","Middle Africa","SOLSI","Transit/Access",-1
37390,"GA","iPi9","Transit/Access",37493,"GA","Middle Africa","wifly","Transit/Access",-1
37417,"ZA","SONIC-Wireless","Transit/Access",36953,"ZA","Southern Africa","SNOWBALL","Transit/Access",-1
37417,"ZA","SONIC-Wireless","Transit/Access",327781,"ZA","Southern Africa","VANGIBUZZ","Transit/Access",-1
37417,"ZA","SONIC-Wireless","Transit/Access",327804,"ZA","Southern Africa","TRUSC","Transit/Access",-1
37417,"ZA","SONIC-Wireless","Transit/Access",328232,"ZA","Southern Africa","HX-Systems-AS","Transit/Access",-1
37424,"BJ","Spacetel","Transit/Access",328098,"BJ","Western Africa","JENY-SAS-AS","Transit/Access",-1
37425,"SO","Somcable","Transit/Access",37563,"SO","Eastern Africa","SOMTEL","Transit/Access",-1
37442,"ZW","ZARNET","Transit/Access",37183,"ZW","Eastern Africa","UTANDE","Transit/Access",-1
37442,"ZW","ZARNET","Transit/Access",37189,"ZW","Eastern Africa","YoAfrica3","Transit/Access",-1
37447,"CD","ORANGE-RDC","Transit/Access",37483,"CD","Middle Africa","Congo-Chine","Enterprise",-1
37447,"CD","ORANGE-RDC","Transit/Access",328126,"TN","Northern Africa","ORANGE-CDN-AS","Transit/Access",-1
37451,"CG","CongoTelecom","Transit/Access",37322,"CG","Middle Africa","GVA-CONGO","Transit/Access",-1
37451,"CG","CongoTelecom","Transit/Access",37414,"CD","Middle Africa","Microcom-Sprl","Transit/Access",-1
37451,"CG","CongoTelecom","Transit/Access",37677,"CD","Middle Africa","SCPT","Transit/Access",-1
37451,"CG","CongoTelecom","Transit/Access",327933,"CD","Middle Africa","GROUPE-TELECOM-SPRL","Transit/Access",-1
37451,"CG","CongoTelecom","Transit/Access",328249,"CD","Middle Africa","Kinshasa-Wireless-AS","Transit/Access",-1
37455,"MU","BHARAT-TEL","Transit/Access",327821,"MU","Eastern Africa","MIXP-mgmnt","Enterprise",-1
37457,"ZA","Telkom-Internet","Transit/Access",37251,"ZA","Southern Africa","TELKOMMOBILE","Transit/Access",-1
37461,"GN","ORANGE-GN","Transit/Access",328126,"TN","Northern Africa","ORANGE-CDN-AS","Transit/Access",-1
37463,"CG","MTN-CONGO","Transit/Access",37322,"CG","Middle Africa","GVA-CONGO","Transit/Access",-1
37463,"CG","MTN-CONGO","Transit/Access",37548,"CG","Middle Africa","ARPCE","Enterprise",-1
37463,"CG","MTN-CONGO","Transit/Access",37638,"CD","Middle Africa","Orioncom","Transit/Access",-1
37468,"AO","ANGOLA-CABLES","Transit/Access",11259,"AO","Middle Africa","ANGOLATELECOM","Transit/Access",-1
37468,"AO","ANGOLA-CABLES","Transit/Access",25818,"ZA","Southern Africa","CMCNETWORKS","Transit/Access",-1
37468,"AO","ANGOLA-CABLES","Transit/Access",32437,"ZA","Southern Africa","Thusaconnect-Legacy","Transit/Access",-1
37468,"AO","ANGOLA-CABLES","Transit/Access",33763,"NA","Southern Africa","Paratus-Telecom","Transit/Access",-1
37468,"AO","ANGOLA-CABLES","Transit/Access",36907,"AO","Middle Africa","TVCaboAngola","Transit/Access",-1
37468,"AO","ANGOLA-CABLES","Transit/Access",36917,"AO","Middle Africa","ACS","Transit/Access",-1
37468,"AO","ANGOLA-CABLES","Transit/Access",36923,"NG","Western Africa","SWIFTNG-ASN","Transit/Access",-1
37468,"AO","ANGOLA-CABLES","Transit/Access",36936,"AO","Middle Africa","BancoBai","Enterprise",-1
37468,"AO","ANGOLA-CABLES","Transit/Access",37103,"GH","Western Africa","BUSYINTERNET","Transit/Access",-1
37468,"AO","ANGOLA-CABLES","Transit/Access",37119,"AO","Middle Africa","unitel-AS","Transit/Access",-1
37468,"AO","ANGOLA-CABLES","Transit/Access",37230,"NG","Western Africa","SWIFTTALK","Transit/Access",-1
37468,"AO","ANGOLA-CABLES","Transit/Access",37239,"ZA","Southern Africa","ICTGLOBE","Transit/Access",-1
37468,"AO","ANGOLA-CABLES","Transit/Access",37272,"AO","Middle Africa","CMCANGOLA","Transit/Access",-1
37468,"AO","ANGOLA-CABLES","Transit/Access",37451,"CG","Middle Africa","CongoTelecom","Transit/Access",-1
37468,"AO","ANGOLA-CABLES","Transit/Access",37497,"ZA","Southern Africa","Network-Platforms","Transit/Access",-1
37468,"AO","ANGOLA-CABLES","Transit/Access",37542,"ZA","Southern Africa","Iclix-CC","Transit/Access",-1
37468,"AO","ANGOLA-CABLES","Transit/Access",37593,"AO","Middle Africa","Infrasat","Transit/Access",-1
37468,"AO","ANGOLA-CABLES","Transit/Access",37603,"AO","Middle Africa","GameZone-AS","Transit/Access",-1
37468,"AO","ANGOLA-CABLES","Transit/Access",37640,"ZA","Southern Africa","CAPE-CONNECT-AS","Transit/Access",-1
37468,"AO","ANGOLA-CABLES","Transit/Access",37645,"AO","Middle Africa","ZAP-Angola","Transit/Access",-1
37468,"AO","ANGOLA-CABLES","Transit/Access",37670,"ZA","Southern Africa","SMART-AS","Transit/Access",-1
37468,"AO","ANGOLA-CABLES","Transit/Access",37697,"MZ","Eastern Africa","webmasters","Transit/Access",-1
37468,"AO","ANGOLA-CABLES","Transit/Access",37721,"BF","Western Africa","Virtual-Technologies-Solutions-SA","Transit/Access",-1
37468,"AO","ANGOLA-CABLES","Transit/Access",327691,"AO","Middle Africa","BPA","Enterprise",-1
37468,"AO","ANGOLA-CABLES","Transit/Access",327804,"ZA","Southern Africa","TRUSC","Transit/Access",-1
37468,"AO","ANGOLA-CABLES","Transit/Access",327813,"ZA","Southern Africa","Web4Africa","Content",-1
37468,"AO","ANGOLA-CABLES","Transit/Access",327814,"GH","Western Africa","Ecoband","Transit/Access",-1
37468,"AO","ANGOLA-CABLES","Transit/Access",327901,"ZA","Southern Africa","Level7-AS","Transit/Access",-1
37468,"AO","ANGOLA-CABLES","Transit/Access",327908,"ZA","Southern Africa","ECOTECH-Converge","Transit/Access",-1
37468,"AO","ANGOLA-CABLES","Transit/Access",327932,"AO","Middle Africa","CONNECTIS-DATA-ANGOLA","Transit/Access",-1
37468,"AO","ANGOLA-CABLES","Transit/Access",327981,"NG","Western Africa","Ekovolt-Telco","Transit/Access",-1
37468,"AO","ANGOLA-CABLES","Transit/Access",328111,"AO","Middle Africa","IPWORLD-AS","Transit/Access",-1
37468,"AO","ANGOLA-CABLES","Transit/Access",328154,"AO","Middle Africa","NETSPACE","Transit/Access",-1
37468,"AO","ANGOLA-CABLES","Transit/Access",328165,"AO","Middle Africa","Banco-de-Investimento-Rural","Enterprise",-1
37468,"AO","ANGOLA-CABLES","Transit/Access",328239,"ZA","Southern Africa","EvoNet-AS","Transit/Access",-1
37468,"AO","ANGOLA-CABLES","Transit/Access",328242,"ZA","Southern Africa","IP-Labs-AS","Transit/Access",-1
37468,"AO","ANGOLA-CABLES","Transit/Access",328446,"ZA","Southern Africa","Open-Access-Technologies-AS","Transit/Access",-1
37489,"MZ","ABARICOMMOZ","Transit/Access",328187,"MZ","Eastern Africa","EDM-AS","Enterprise",-1
37492,"TN","ORANGE-TN","Transit/Access",37504,"TN","Northern Africa","Meninx","Transit/Access",-1
37492,"TN","ORANGE-TN","Transit/Access",328307,"TN","Northern Africa","Unipack-AS","Enterprise",-1
37497,"ZA","Network-Platforms","Transit/Access",37403,"ZA","Southern Africa","INFOGRO","Transit/Access",-1
37497,"ZA","Network-Platforms","Transit/Access",37675,"ZA","Southern Africa","Sky-Connect-ASN","Transit/Access",-1
37497,"ZA","Network-Platforms","Transit/Access",37720,"ZA","Southern Africa","Alsatia-AS","Transit/Access",-1
37497,"ZA","Network-Platforms","Transit/Access",327892,"ZA","Southern Africa","BETHNET-CC","Transit/Access",-1
37497,"ZA","Network-Platforms","Transit/Access",327950,"ZA","Southern Africa","AS-IZWI","Transit/Access",-1
37497,"ZA","Network-Platforms","Transit/Access",327979,"ZA","Southern Africa","DIAMATRIX","Transit/Access",-1
37497,"ZA","Network-Platforms","Transit/Access",327983,"ZA","Southern Africa","Interworks-Wireless-Solutions","Transit/Access",-1
37497,"ZA","Network-Platforms","Transit/Access",328216,"ZA","Southern Africa","Firestream-AS","Transit/Access",-1
37497,"ZA","Network-Platforms","Transit/Access",328227,"ZA","Southern Africa","CLOUD-TELECOMS","Transit/Access",-1
37497,"ZA","Network-Platforms","Transit/Access",328350,"ZA","Southern Africa","NetworkComputing-AS","Transit/Access",-1
37515,"ZA","iCONNECT","Transit/Access",37352,"ZA","Southern Africa","CloudAfrica","Content",-1
37517,"CV","CV-Multimedia","Transit/Access",37575,"CV","Western Africa","TMAIS","Transit/Access",-1
37517,"CV","CV-Multimedia","Transit/Access",327862,"CV","Western Africa","NOSi","Content",-1
37525,"ZA","BYTES-CON-1","Transit/Access",37488,"ZA","Southern Africa","ACSNET","Transit/Access",-1
37529,"GQ","GITGE","Transit/Access",37173,"GQ","Middle Africa","GETESA","Transit/Access",-1
37529,"GQ","GITGE","Transit/Access",37337,"GQ","Middle Africa","HITS-EG","Transit/Access",-1
37529,"GQ","GITGE","Transit/Access",37487,"GQ","Middle Africa","GUINEANET","Transit/Access",-1
37529,"GQ","GITGE","Transit/Access",37512,"GQ","Middle Africa","IPX-Intl","Transit/Access",-1
37529,"GQ","GITGE","Transit/Access",328207,"GQ","Middle Africa","OFFICE-TECH","Transit/Access",-1
37531,"NE","AIRTEL-NIGER","Transit/Access",26130,"NE","Western Africa","LIPTINFOR-AS","Transit/Access",-1
37533,"AO","TSOLNET","Transit/Access",37264,"AO","Middle Africa","DNSANGOLA","Transit/Access",-1
37542,"ZA","Iclix-CC","Transit/Access",328218,"ZA","Southern Africa","WASP-AS","Transit/Access",-1
37545,"BI","BBSS","Transit/Access",25429,"BI","Eastern Africa","CBI-AS","Transit/Access",-1
37545,"BI","BBSS","Transit/Access",37336,"BI","Eastern Africa","UCOM-WIC","Transit/Access",-1
37545,"BI","BBSS","Transit/Access",37586,"BI","Eastern Africa","ONATEL","Transit/Access",-1
37545,"BI","BBSS","Transit/Access",327720,"BI","Eastern Africa","LACELL-SU","Transit/Access",-1
37545,"BI","BBSS","Transit/Access",327798,"BI","Eastern Africa","SETIC-BERNET","Transit/Access",-1
37546,"ZA","MIA-TELECOMs","Transit/Access",328426,"ZA","Southern Africa","Zonke-Wifi-AS","Transit/Access",-1
37558,"LY","LITC","Transit/Access",21003,"LY","Northern Africa","GPTC-AS","Content",-1
37558,"LY","LITC","Transit/Access",37284,"LY","Northern Africa","Aljeel-net","Transit/Access",-1
37558,"LY","LITC","Transit/Access",327752,"LY","Northern Africa","RAWAFED-LIBYA","Transit/Access",-1
37558,"LY","LITC","Transit/Access",328200,"LY","Northern Africa","Al-Madar-Al-Jadeed","Transit/Access",-1
37571,"CD","ITM-DRC","Transit/Access",327829,"CG","Middle Africa","SKYTIC-TELECOM","Transit/Access",-1
37571,"CD","ITM-DRC","Transit/Access",328000,"CD","Middle Africa","Banque-Commerciale-Du-Congo","Enterprise",-1
37577,"BF","Orange-BF","Transit/Access",37008,"BF","Western Africa","Alink-Faso","Transit/Access",-1
37577,"BF","Orange-BF","Transit/Access",37648,"BF","Western Africa","UEMOA","Enterprise",-1
37577,"BF","Orange-BF","Transit/Access",37716,"BF","Western Africa","Burkina-IX-PEERING","Transit/Access",-1
37580,"LR","ELECTROSHACK","Transit/Access",327727,"UG","Eastern Africa","C-SQUARED","Transit/Access",-1
37582,"GA","ANINF","Transit/Access",327796,"GA","Middle Africa","GABON-IX","Transit/Access",-1
37582,"GA","ANINF","Transit/Access",328502,"GA","Middle Africa","STR-AFRICA-AS","Transit/Access",-1
37596,"ZA","WIPRONET","Transit/Access",36953,"ZA","Southern Africa","SNOWBALL","Transit/Access",-1
37596,"ZA","WIPRONET","Transit/Access",327715,"ZA","Southern Africa","XPRESSNET-AS","Transit/Access",-1
37613,"GH","Dolphin-Telecom-AS","Transit/Access",29091,"NG","Western Africa","IPNXng","Transit/Access",-1
37613,"GH","Dolphin-Telecom-AS","Transit/Access",36911,"NG","Western Africa","DOPC-AS-US","Transit/Access",-1
37613,"GH","Dolphin-Telecom-AS","Transit/Access",36923,"NG","Western Africa","SWIFTNG-ASN","Transit/Access",-1
37613,"GH","Dolphin-Telecom-AS","Transit/Access",37012,"GH","Western Africa","ComSysGH-AS","Transit/Access",-1
37613,"GH","Dolphin-Telecom-AS","Transit/Access",37032,"GH","Western Africa","Alinkghana-as","Transit/Access",-1
37613,"GH","Dolphin-Telecom-AS","Transit/Access",37103,"GH","Western Africa","BUSYINTERNET","Transit/Access",-1
37613,"GH","Dolphin-Telecom-AS","Transit/Access",37196,"SN","Western Africa","SUDATEL-SENEGAL","Transit/Access",-1
37613,"GH","Dolphin-Telecom-AS","Transit/Access",37200,"NG","Western Africa","SIMBANET-NIGERIA","Transit/Access",-1
37613,"GH","Dolphin-Telecom-AS","Transit/Access",37209,"NG","Western Africa","HYPERIA","Transit/Access",-1
37613,"GH","Dolphin-Telecom-AS","Transit/Access",37280,"NG","Western Africa","BCL","Transit/Access",-1
37613,"GH","Dolphin-Telecom-AS","Transit/Access",37521,"NG","Western Africa","Internet-Solutions-NG","Transit/Access",-1
37613,"GH","Dolphin-Telecom-AS","Transit/Access",37623,"GH","Western Africa","SURFLINE_GHANA_AS","Transit/Access",-1
37613,"GH","Dolphin-Telecom-AS","Transit/Access",37629,"NG","Western Africa","eStreamNetworks-AS","Transit/Access",-1
37613,"GH","Dolphin-Telecom-AS","Transit/Access",37647,"GH","Western Africa","BlueCloud-AS","Transit/Access",-1
37613,"GH","Dolphin-Telecom-AS","Transit/Access",37649,"SN","Western Africa","Tigo","Transit/Access",-1
